,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
4031,010140,KOSPI,삼성중공업,선박 및 보트 건조업,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",1994-01-28,12월,정진택,http://www.samsungshi.com,경기도
4032,010145,KOSPI,삼성중공우,,,,,,,
4033,016360,KOSPI,삼성증권,금융 지원 서비스업,"유가증권의 매매,위탁매매,인수주선",1988-03-28,12월,장석훈,http://www.samsungpop.com,서울특별시
4034,068290,KOSPI,삼성출판사,"서적, 잡지 및 기타 인쇄물 출판업","서적 출판,인쇄,소매/부동산 임대",2002-08-05,12월,김진용,http://www.samsungbooks.com,서울특별시
4035,029780,KOSPI,삼성카드,기타 금융업,"신용카드업,상품신용판매,현금서비스,카드론,리스,기업대출,여행업무,통신판매",2007-06-27,12월,김대환,http://www.samsungcard.co.kr,서울특별시
4036,000810,KOSPI,삼성화재,보험업,"손해보험의 원수,재보험,운용자산의 투자활동",1975-06-30,12월,최영무,http://www.samsungfire.com,서울특별시
4037,000815,KOSPI,삼성화재우,,,,,,,
4038,006110,KOSPI,삼아알미늄,1차 비철금속 제조업,"알루미늄박지,은박지,은박가공품,알페이스트 제조,도매,수출",1980-12-05,12월,"한남희,하상용",http://www.sama-al.com,경기도
4040,145990,KOSPI,삼양사,기타 식품 제조업,설탕,2011-12-05,12월,"송자량, 강호성",http://www.samyangcorp.com,서울특별시
4041,145995,KOSPI,삼양사우,,,,,,,
4042,003230,KOSPI,삼양식품,기타 식품 제조업,"라면,스낵,유제품,장유,식용유,사료,향신료,건강음료(루이보스 티) 제조,도매",1975-06-30,12월,"정태운, 진종기",http://www.samyangfoods.com,서울특별시
4044,002170,KOSPI,삼양통상,"가죽, 가방 및 유사제품 제조업","피혁원단,혁제운동화,혁제장갑,혁제스포츠용품 제조,상품중개,무역",1989-11-10,12월,허남각,http://www.samyangts.com,서울특별시
4045,272550,KOSPI,삼양패키징,플라스틱제품 제조업,PET 용기 및 아셉틱 OEM,2017-11-29,12월,조덕희,http://www.samyangpackaging.co.kr/,서울특별시
4046,000070,KOSPI,삼양홀딩스,기타 금융업,"지주회사,경영자문컨설팅",1968-12-27,12월,"엄태웅, 윤재엽",http://www.samyang.com,서울특별시
4047,000075,KOSPI,삼양홀딩스우,,,,,,,
4048,002810,KOSPI,삼영무역,기타 전문 도매업,"화공약품, 안경렌즈",1988-03-28,12월,이승용,http://www.samyung.co.kr,서울특별시
4052,005680,KOSPI,삼영전자,전자부품 제조업,"전자부품(알루미늄 전해콘덴서),전기이중층콘덴서,센서 제조,도매",1976-12-28,12월,"변동준, 김성수(각자 대표이사)",http://www.samyoung.co.kr,경기도
4053,003720,KOSPI,삼영화학,플라스틱제품 제조업,"합성수지(BOPP,캐파시타),PPC,랩,종이상자(카톤팩) 제조",1976-06-30,12월,이석준,http://www.sycc.co.kr,서울특별시
4054,023000,KOSPI,삼원강재,자동차 신품 부품 제조업,"열간압연제품(평강,봉강,특수이형강,환강,자동차용 겹판스프링) 제조,판매",2011-07-22,12월,"허재철, 장범석 (각자대표)",http://www.samwon-steel.co.kr,경상북도
4055,004380,KOSPI,삼익THK,일반 목적용 기계 제조업,"직선운동시스템,메카트로시스템,기타정밀 자동화기기 제조,판매/전자상거래,인터넷 관련 s/w,h/w 개발,판매,유지보수",1989-09-26,12월,"진영환, 전영배",http://www.samickthk.co.kr,대구광역시
4056,002450,KOSPI,삼익악기,악기 제조업,"피아노,기타,현악기,전자악기,동 부분품 제조,임대,도매",1988-09-30,12월,"김종섭, 이형국",http://www.samick.co.kr,충청북도
4059,004440,KOSPI,삼일씨엔에스,"시멘트, 석회, 플라스터 및 그 제품 제조업","PHC파일, 골재, 강교제작",2016-03-30,12월,정용근,http://www.daelimcns.co.kr,서울특별시
4060,000520,KOSPI,삼일제약,의약품 제조업,"양약(부루펜,액티피드,포리부틴) 제조,도매",1985-05-29,12월,"허승범, 김상진 (각자 대표이사)",http://www.samil-pharm.com,서울특별시
4061,009770,KOSPI,삼정펄프,"펄프, 종이 및 판지 제조업","지류화장지,안면용,위생용 티슈 제조,판매",2006-10-17,12월,전성오,http://www.sjpulp.com,경기도
4065,005500,KOSPI,삼진제약,의약품 제조업,"의약품(게보린,세트라졸,염산나록손) 제조,판매,수출입,약초재배",1988-06-18,12월,"장홍순, 최용주",http://www.samjinpharm.co.kr,서울특별시
4067,004690,KOSPI,삼천리,연료용 가스 제조 및 배관공급업,도시가스 공급/부동산 임대,1976-12-23,12월,"이찬의, 유재권",http://www.samchully.co.kr,서울특별시
4071,010960,KOSPI,삼호개발,기반조성 및 시설물 축조관련 전문공사업,"토공사,철근콘크리트공사,포장공사,미장방수공사,상하수도공사,수중공사,비계구조물해체공사/골재,아스콘 제조,판매,중기임대",2005-05-12,12월,심재범,http://www.samhodev.co.kr/,충청남도
4073,004450,KOSPI,삼화왕관,기타 금속 가공제품 제조업,"납세용 일반병마개,알루미늄캡,플라스틱캡 제조,판매,금속인쇄,수출",1976-05-28,12월,고기영,http://www.samhwa.co.kr,경기도
4074,009470,KOSPI,삼화전기,전자부품 제조업,"콘덴서 제조,판매",1986-11-24,12월,"오영주, 박종온",http://www.samwha.co.kr,충청북도
4075,011230,KOSPI,삼화전자,영상 및 음향기기 제조업,"전자부품(페라이트 코어,SMPS,편향요크(DY),고압변성기(FBT)용코어) 제조,판매",1987-05-25,12월,"오영주, 이건화",http://www.samwha.co.kr,경기도
4076,001820,KOSPI,삼화콘덴서,전자부품 제조업,콘덴서(축전기) 제조,1976-06-26,12월,"오영주, 박진",http://www.samwha.com,경기도
4077,000390,KOSPI,삼화페인트,기타 화학제품 제조업,"건축용페인트,공업용페인트,분체도료 등 제조",1993-09-10,12월,"오진수,류기붕(각자대표)",http://www.samhwa.com,경기도
4082,001290,KOSPI,상상인증권,금융 지원 서비스업,유가증권 매매,1988-09-23,12월,이명수,http://www.sangsanginib.com,서울특별시
4083,041650,KOSPI,상신브레이크,자동차 신품 부품 제조업,"자동차 브레이크 슈 어셈블리,브레이크패드 제조/군납업,무역/부동산 임대",2004-10-27,12월,"김효일, 박세종",http://www.sangsin.com,대구광역시
4089,075180,KOSPI,새론오토모티브,자동차 신품 부품 제조업,"자동차부품(브레이크패드,라이닝)",2005-10-21,12월,"정경호, 이시이 야스지",http://www.saeronauto.co.kr,충청남도
4092,007540,KOSPI,샘표,기타 금융업,"간장,된장,고추장 제조,가공,판매,무역",1976-06-29,12월,박진선,http://www.sempio.com,서울특별시
4093,248170,KOSPI,샘표식품,기타 식품 제조업,간장,2016-08-09,12월,박진선,http://www.sempio.com,서울특별시
4099,007860,KOSPI,서연,기타 금융업,"자동차부품(승용차내장품-도어트림,헤드라이닝,승용차시트) 제조,도매",1989-09-09,12월,유양석,http://www.seo-yon.com,경기도
4100,200880,KOSPI,서연이화,자동차 신품 부품 제조업,자동차 도어 트림 및 시트,2014-08-08,12월,강용석,http://www.seoyoneh.com,경기도
4102,017390,KOSPI,서울가스,연료용 가스 제조 및 배관공급업,"도시가스공급,가스공급설비공사",1995-08-18,12월,공동대표이사 박근원 공동대표이사 김진철,http://www.seoulgas.co.kr,서울특별시
4107,004410,KOSPI,서울식품,기타 식품 제조업,"빵,스넥,마아가린,유지류,사료 제조,도매",1973-12-28,12월,서성훈,http://seoul-food.co.kr,충청북도
4108,004415,KOSPI,서울식품우,,,,,,,
4112,021050,KOSPI,서원,금속 주조업,"비철금속(황동 빌레트,인코트) 제조,재생원료생산",1996-01-30,12월,"조시영, 조경호",http://www.swbrass.co.kr,경기도
4120,008490,KOSPI,서흥,기타 화학제품 제조업,"의약품(하드캅셀,건강보조식품,소프트캅셀),건강보조식품,인삼제품 제조,판매",1990-03-27,12월,양주환,http://www.suheung.com,충청북도
4125,007610,KOSPI,선도전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,중전기기 제조,도매/전기공사",1989-11-30,12월,"전동준, 남삼우(각자 대표이사)",http://www.seondo.co.kr,경기도
4128,136490,KOSPI,선진,동물용 사료 및 조제식품 제조업,조제동물사료,2011-02-16,12월,이범권,,경기도
4132,014910,KOSPI,성문전자,전자부품 제조업,"콘덴서용 증착필름,압력분무식 플러스자동도포기 제조,판매",1990-03-24,12월,신준섭,http://www.smec-korea.co.kr,경기도
4133,014915,KOSPI,성문전자우,,,,,,,
4134,003080,KOSPI,성보화학,"비료, 농약 및 살균, 살충제 제조업","완제농약(해비치과립,카스텔란),원제농약(슈퍼유나니,다이아톤) 제조,도매",1976-12-23,12월,윤정선,http://www.sbcc.kr,경기도
4135,004980,KOSPI,성신양회,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트,레미콘 제조",1976-06-30,12월,김상규,http://www.sungshincement.co.kr,서울특별시
4136,004985,KOSPI,성신양회우,,,,,,,
4137,011300,KOSPI,성안,직물직조 및 직물제품 제조업,"제직,염색,폴리에스터직물,자수직물봉제 제조,판매/임대료,관리비 수입",1995-11-10,12월,박상태,http://www.startex.co.kr,대구광역시
4141,000180,KOSPI,성창기업지주,회사 본부 및 경영 컨설팅 서비스업,"합판, 마루, 파티클보드, 우드칩, 포르말린 등 제조",1976-06-02,12월,우인석,http://www.sce.kr,부산광역시
4145,002420,KOSPI,세기상사,"영화, 비디오물, 방송프로그램 제작 및 배급업","극장(영화상영)/극영화,만화영화 제조/음식료품,일용잡화 소매/부동산 임대",1968-12-27,12월,조영준,http://daehancinema.com,서울특별시
4149,004360,KOSPI,세방,도로 화물 운송업,"도로운송,항만하역,창고,지게차 임대",1977-05-19,12월,최종일,http://www.sebang.com,부산광역시
4150,004365,KOSPI,세방우,,,,,,,
4151,004490,KOSPI,세방전지,일차전지 및 축전지 제조업,"자동차용 및 산업용 축전지(연축전지) 제조,판매",1987-11-28,12월,"대표이사 원성연, 대표이사 차주호",http://www.gbattery.com,서울특별시
4153,001430,KOSPI,세아베스틸,1차 철강 제조업,"특수강,철도용품,자동차부품 제조,수출입",1991-03-12,12월,"김철희, 박준두",http://www.seahbesteel.co.kr,서울특별시
4154,306200,KOSPI,세아제강,1차 철강 제조업,강관,2018-10-05,12월,"이휘령, 김석일",http://www.seahsteel.co.kr,서울특별시
4155,003030,KOSPI,세아제강지주,기타 금융업,경영컨설팅업,1969-05-13,12월,"이순형, 김태현",http://www.seahsteel.co.kr/company/holdings/,서울특별시
4156,019440,KOSPI,세아특수강,1차 철강 제조업,"냉간압조용선재,마봉강,스테인레스봉강 제조",2011-06-01,12월,서영범,http://www.seahsp.co.kr,경상북도
4157,058650,KOSPI,세아홀딩스,1차 철강 제조업,지주회사/투자 및 경영컨설팅/부동산 임대,2001-07-30,12월,"이태성, 천정철",http://www.seahholdings.co.kr,서울특별시
4159,013000,KOSPI,세우글로벌,기타 전문 도매업,"화공약품.엔지니어링 플라스틱,페놀계제품,석유화학제품 판매/철재가구,사무목재가구 제조/교육사업",1989-09-05,12월,안백순,http://www.sewoo21.co.kr,인천광역시
4163,091090,KOSPI,세원이앤씨,"구조용 금속제품, 탱크 및 증기발생기 제조업","화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매",2006-07-31,12월,"유승주, 이종인 (공동 대표이사)",http://www.sewonenc.com,경상남도
4164,021820,KOSPI,세원정공,자동차 신품 부품 제조업,"자동차부품(차체류,램프류) 제조",1996-07-03,06월,"김문기, 김상현",http://www.se-won.co.kr,대구광역시
4165,067830,KOSPI,세이브존I&C,종합 소매업,"대형할인점(백화점)/부동산 임대/주차장,문화센터 운영",2002-07-25,12월,김현동,http://www.savezone.co.kr,서울특별시
4166,033530,KOSPI,세종공업,자동차 신품 부품 제조업,"자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조",2002-09-25,12월,"박정길, 김기홍, 김익석 (각자 대표이사)",http://www.sjku.co.kr,울산광역시
4170,075580,KOSPI,세진중공업,선박 및 보트 건조업,"선박 Deck House, LPG Tank, Upper Deck Unit, 해양플랜트 Living Quarter",2015-11-30,12월,최양환,http://www.sejinheavy.com,울산광역시
4174,027970,KOSPI,세하,"펄프, 종이 및 판지 제조업","백판지,마니라판지,지류,하수처리기계 제조/상하수도설비공사,수질오염방지시설공사",1996-07-03,12월,"이제선, 안재호",http://www.seha.co.kr,대구광역시
4177,308170,KOSPI,센트랄모텍,자동차 신품 부품 제조업,"이너레이스, 오디 클러치보스, 로터샤프트, 슬리브기어, 컨트롤 암, 엑슬",2019-11-25,12월,"이종철, 강태룡",http://www.centralmotek.co.kr,울산광역시
4178,012600,KOSPI,센트럴인사이트,일반 목적용 기계 제조업,"금융단말기(현금자동입출금기,온라인단말기),통신기기 제조,판매",1990-07-10,12월,엄태희,http://www.chunghocomnet.com,서울특별시
4186,068270,KOSPI,셀트리온,기초 의약물질 및 생물학적 제제 제조업,"램시마, 트룩시마, 허쥬마",2018-02-09,12월,기우성,http://www.celltrion.com,인천광역시
4197,336370,KOSPI,솔루스첨단소재,전자부품 제조업,"동박, 유압기기 등",2019-10-18,12월,"진대제, 서광벽(각자 대표이사)",http://www.solusadvancedmaterials.com,전라북도
4198,33637K,KOSPI,솔루스첨단소재1우,,,,,,,
4199,33637L,KOSPI,솔루스첨단소재2우B,,,,,,,
4201,248070,KOSPI,솔루엠,전자부품 제조업,"POWER, 3in1 Board, ESL 등",2021-02-02,12월,전성호,http://www.solu-m.com,경기도
4206,004430,KOSPI,송원산업,기타 화학제품 제조업,"폴리머첨가제(PVC안정제,산화방지제),폴리우레탄수지,프라스틱첨가제 제조",1977-06-25,12월,김충식 대표이사,http://www.songwon.com,울산광역시
4209,017550,KOSPI,수산중공업,특수 목적용 기계 제조업,"유압브레이커,트럭크레인,플라즈마 파암장비,특장차,산업기계,건설기계 제조,도매",1991-08-30,12월,"김병현, 정석현(각자 대표이사)",http://www.soosan.co.kr,경기도
4219,053210,KOSPI,스카이라이프,텔레비전 방송업,위성방송서비스,2011-06-03,12월,김철수,http://www.ktskylife.co.kr,서울특별시
4235,134790,KOSPI,시디즈,가구 제조업,의자,2011-01-25,12월,대표이사 이상배,http://www.sidiz.com,경기도
4241,016590,KOSPI,신대양제지,"골판지, 종이 상자 및 종이용기 제조업","골판지용 골심지,라이너지 제조,수출입",1995-12-21,12월,"권혁홍, 권택환, 이상천 (각자 대표이사)",http://www.dygroup.co.kr,경기도
4243,029530,KOSPI,신도리코,컴퓨터 및 주변장치 제조업,"복사기, 3D프린터, 프린터, 주변기기 제조,판매",1996-12-24,12월,"황성식, 권오성",http://www.sindoh.com,서울특별시
4244,004970,KOSPI,신라교역,어로 어업,"원양어업(참치,명태,휠레트,연육,명란,새우),어획물 판매/직물 수출",1976-06-30,12월,김호운,http://www.sla.co.kr,서울특별시
4249,011930,KOSPI,신성이엔지,반도체 제조업,"태양전지, 태양광모듈 제조 및 판매, 태양광 발전설치공사, 클린룸, 자동화장비",1996-07-31,12월,"이지선, 안윤수",http://www.shinsungeng.com,경기도
4250,01193219,KOSPI,신성이엔지 37WR,,,,,,,
4251,005390,KOSPI,신성통상,기타 전문 도매업,"의류,악세사리(모자,벨트,가방) 도매/의류 제조",1975-12-22,06월,대표이사 염태순,http://www.ssts.co.kr,서울특별시
4252,004170,KOSPI,신세계,종합 소매업,"백화점,할인점(E마트)",1985-08-19,12월,차정호,http://www.shinsegae.com,서울특별시
4253,035510,KOSPI,신세계 I&C,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT시스템 개발, 운영 및 유지보수, IT 컨설팅, IT장비솔루션 총판, 아웃소싱, IDC, IT기기 및 휴대폰 유통, 전자상품권",2006-05-18,12월,손정현,http://www.shinsegae-inc.com,서울특별시
4254,034300,KOSPI,신세계건설,건물 건설업,"토목,건축,건축관련기술서비스,빌딩관리용역,골프장,내장공사,시설개보수,설계용역",2002-06-17,12월,윤명규,http://httpswww.shinsegae-enc.com,서울특별시
4255,031430,KOSPI,신세계인터내셔날,"섬유, 의복, 신발 및 가죽제품 소매업","섬유, 의복, 신발 및 가죽제품 소매",2011-07-14,12월,"장재영, 이길한, 손문국 (각자대표)",http://www.sikorea.co.kr,서울특별시
4256,031440,KOSPI,신세계푸드,음식점업,"단체급식, 식자재유통, 외식",2010-04-29,12월,송현석,http://www.shinsegaefood.com,서울특별시
4257,006880,KOSPI,신송홀딩스,산업용 농·축산물 및 동·식물 도매업,사업경영 및 관리자문,2013-11-21,12월,조갑주,http://www.singsongholdings.com,서울특별시
4261,005800,KOSPI,신영와코루,봉제의복 제조업,"여성용 내의류(화운데이션,란제리,블래지어),환자,노령자용 파자마,남성용 내의류 제조",1976-12-28,12월,"이의평, 이성원",http://www.shinyoungwacoal.co.kr/,서울특별시
4262,001720,KOSPI,신영증권,금융 지원 서비스업,증권업,1987-08-24,03월,"원종석, 황성엽",http://www.shinyoung.com,서울특별시
4263,001725,KOSPI,신영증권우,,,,,,,
4264,009270,KOSPI,신원,봉제의복 제조업,"여성,남성의류,스웨터,의복관련 악세사리,사카린,망초 제조,판매,수출입/섬유의류 도매/신용카드업/의류전문 물류대행 및 임대사업",1988-08-24,12월,박정주,http://www.sw.co.kr,서울특별시
4265,009275,KOSPI,신원우,,,,,,,
4267,002700,KOSPI,신일전자,기계장비 및 관련 물품 도매업,"가정용 전기기구(선풍기,난로,세탁기),전자기구,연구기구 제조,수출입",1975-09-30,12월,정윤석,http://www.shinil.co.kr,충청남도
4271,019170,KOSPI,신풍제약,의약품 제조업,"의약품(항생제,혈전용해제,향정신성약품,구충제) 제조,판매",1990-01-20,12월,유 제 만,http://www.shinpoong.co.kr,경기도
4272,019175,KOSPI,신풍제약우,,,,,,,
4273,002870,KOSPI,신풍제지,"펄프, 종이 및 판지 제조업","마닐라판지 제조,도소매",1976-06-30,12월,정학헌,http://www.shinpoongpaper.com,서울특별시
4274,500059,KOSPI,신한 FnGuide 메타버스 ETN,,,,,,,
4275,500001,KOSPI,신한 K200 USD 선물 바이셀 ETN,,,,,,,
4276,500058,KOSPI,신한 S&P500 VIX S/T 선물 ETN C,,,,,,,
4277,500002,KOSPI,신한 USD K200 선물 바이셀 ETN,,,,,,,
4278,500015,KOSPI,신한 WTI원유 선물 ETN(H),,,,,,,
4279,500018,KOSPI,신한 구리 선물 ETN(H),,,,,,,
4280,500016,KOSPI,신한 금 선물 ETN(H),,,,,,,
4281,500009,KOSPI,신한 다우존스지수 선물 ETN(H),,,,,,,
4282,500011,KOSPI,신한 달러인덱스 선물 ETN(H),,,,,,,
4283,500056,KOSPI,신한 레버리지 Russell 2000 ETN,,,,,,,
4284,500050,KOSPI,신한 레버리지 S&P500 선물 ETN,,,,,,,
4285,500019,KOSPI,신한 레버리지 WTI원유 선물 ETN(H),,,,,,,
4286,500040,KOSPI,신한 레버리지 구리 선물 ETN,,,,,,,
4287,500037,KOSPI,신한 레버리지 금 선물 ETN,,,,,,,
4288,500020,KOSPI,신한 레버리지 다우존스지수 선물 ETN(H),,,,,,,
4289,500035,KOSPI,신한 레버리지 미국달러 선물 ETN,,,,,,,
4290,500029,KOSPI,신한 레버리지 은 선물 ETN(H),,,,,,,
4291,500053,KOSPI,신한 레버리지 천연가스 선물 ETN,,,,,,,
4292,500004,KOSPI,신한 브렌트원유 선물 ETN(H),,,,,,,
4293,500013,KOSPI,신한 옥수수 선물 ETN(H),,,,,,,
4294,500017,KOSPI,신한 은 선물 ETN(H),,,,,,,
4295,500057,KOSPI,신한 인버스 2X Russell 2000 ETN,,,,,,,
4296,500051,KOSPI,신한 인버스 2X S&P500 선물 ETN,,,,,,,
4297,500027,KOSPI,신한 인버스 2X WTI원유 선물 ETN(H),,,,,,,
4298,500041,KOSPI,신한 인버스 2X 구리 선물 ETN,,,,,,,
4299,500038,KOSPI,신한 인버스 2X 금 선물 ETN,,,,,,,
4300,500028,KOSPI,신한 인버스 2X 다우존스지수 선물 ETN(H),,,,,,,
4301,500036,KOSPI,신한 인버스 2X 미국달러 선물 ETN,,,,,,,
4302,500030,KOSPI,신한 인버스 2X 은 선물 ETN(H),,,,,,,
4303,500054,KOSPI,신한 인버스 2X 천연가스 선물 ETN,,,,,,,
4304,500032,KOSPI,신한 인버스 2X 천연가스 선물 ETN(H),,,,,,,
4305,500055,KOSPI,신한 인버스 Russell 2000 ETN,,,,,,,
4306,500003,KOSPI,신한 인버스 WTI원유 선물 ETN(H),,,,,,,
4307,500008,KOSPI,신한 인버스 구리 선물 ETN(H),,,,,,,
4308,500006,KOSPI,신한 인버스 금 선물 ETN(H),,,,,,,
4309,500010,KOSPI,신한 인버스 다우존스지수 선물 ETN(H),,,,,,,
4310,500012,KOSPI,신한 인버스 달러인덱스 선물 ETN(H),,,,,,,
4311,500005,KOSPI,신한 인버스 브렌트원유 선물 ETN(H),,,,,,,
4312,500014,KOSPI,신한 인버스 옥수수 선물 ETN(H),,,,,,,
4313,500007,KOSPI,신한 인버스 은 선물 ETN(H),,,,,,,
4314,500063,KOSPI,신한 인버스 코스닥 150 선물 ETN,,,,,,,
4315,500061,KOSPI,신한 인버스 코스피 200 선물 ETN,,,,,,,
4316,500024,KOSPI,신한 인버스 콩 선물 ETN(H),,,,,,,
4317,500062,KOSPI,신한 코스닥 150 ETN,,,,,,,
4318,500060,KOSPI,신한 코스피 200 ETN,,,,,,,
4319,500046,KOSPI,신한 코스피 월별 양매도 3% OTM ETN,,,,,,,
4320,500048,KOSPI,신한 코스피 월별 양매도 3% 콜 2206-1 ETN,,,,,,,
4321,500047,KOSPI,신한 코스피 월별 양매도 5% OTM ETN,,,,,,,
4322,500049,KOSPI,신한 코스피 월별 양매도 5% 콜 2206-1 ETN,,,,,,,
4323,500039,KOSPI,신한 코스피 콘도르 4/10% ETN,,,,,,,
4324,500043,KOSPI,신한 코스피 콘도르 4/10% 콜 2204-01 ETN,,,,,,,
4325,500042,KOSPI,신한 코스피 콘도르 6/10% ETN,,,,,,,
4326,500044,KOSPI,신한 코스피 콘도르 6/10% 콜 2204-01 ETN,,,,,,,
4327,500023,KOSPI,신한 콩 선물 ETN(H),,,,,,,
4328,50G084,KOSPI,신한G084삼성전자풋,,,,,,,
4329,50G085,KOSPI,신한G085SK하이닉콜,,,,,,,
4330,50G086,KOSPI,신한G086SK하이닉풋,,,,,,,
4331,50G090,KOSPI,신한G090LG화학콜,,,,,,,
4332,50G091,KOSPI,신한G091LG화학콜,,,,,,,
4333,50G092,KOSPI,신한G092LG화학풋,,,,,,,
4334,50G093,KOSPI,신한G093SK이노콜,,,,,,,
4335,50G096,KOSPI,신한G096현대차풋,,,,,,,
4336,50G098,KOSPI,신한G098기아콜,,,,,,,
4337,50G099,KOSPI,신한G099기아콜,,,,,,,
4338,50G100,KOSPI,신한G100기아풋,,,,,,,
4339,50G103,KOSPI,신한G103네이버콜,,,,,,,
4340,50G104,KOSPI,신한G104네이버콜,,,,,,,
4341,50G105,KOSPI,신한G105네이버콜,,,,,,,
4342,50G107,KOSPI,신한G107카카오콜,,,,,,,
4343,50G108,KOSPI,신한G108카카오콜,,,,,,,
4344,50G111,KOSPI,신한G111NC소프트콜,,,,,,,
4345,50G112,KOSPI,신한G112NC소프트콜,,,,,,,
4346,50G113,KOSPI,신한G113NC소프트풋,,,,,,,
4347,50G114,KOSPI,신한G114NC소프트풋,,,,,,,
4348,50G115,KOSPI,신한G115넷마블콜,,,,,,,
4349,50G116,KOSPI,신한G116넷마블콜,,,,,,,
4350,50G117,KOSPI,신한G117넷마블콜,,,,,,,
4351,50G118,KOSPI,신한G118넷마블풋,,,,,,,
4352,50G119,KOSPI,신한G119호텔신라콜,,,,,,,
4353,50G122,KOSPI,신한G122아모레풋,,,,,,,
4354,50G125,KOSPI,신한G125하나금융콜,,,,,,,
4355,50G127,KOSPI,신한G127KB금융콜,,,,,,,
4356,50G131,KOSPI,신한G131POSCO콜,,,,,,,
4357,50G138,KOSPI,신한G138셀트리온풋,,,,,,,
4358,50G141,KOSPI,신한G141삼성전자콜,,,,,,,
4359,50G142,KOSPI,신한G142삼성전자콜,,,,,,,
4360,50G143,KOSPI,신한G143삼성전자콜,,,,,,,
4361,50G144,KOSPI,신한G144삼성전자풋,,,,,,,
4362,50G145,KOSPI,신한G145삼성전자풋,,,,,,,
4363,50G146,KOSPI,신한G146삼성전자풋,,,,,,,
4364,50G147,KOSPI,신한G147SK하이닉콜,,,,,,,
4365,50G148,KOSPI,신한G148SK하이닉콜,,,,,,,
4366,50G149,KOSPI,신한G149삼성SDI콜,,,,,,,
4367,50G150,KOSPI,신한G150삼성SDI콜,,,,,,,
4368,50G151,KOSPI,신한G151삼성SDI풋,,,,,,,
4369,50G152,KOSPI,신한G152삼성SDI풋,,,,,,,
4370,50G153,KOSPI,신한G153LG화학콜,,,,,,,
4371,50G154,KOSPI,신한G154LG화학콜,,,,,,,
4372,50G155,KOSPI,신한G155LG화학풋,,,,,,,
4373,50G156,KOSPI,신한G156LG화학풋,,,,,,,
4374,50G157,KOSPI,신한G157SK이노콜,,,,,,,
4375,50G158,KOSPI,신한G158SK이노콜,,,,,,,
4376,50G159,KOSPI,신한G159SK이노풋,,,,,,,
4377,50G160,KOSPI,신한G160SK이노풋,,,,,,,
4378,50G161,KOSPI,신한G161현대차콜,,,,,,,
4379,50G162,KOSPI,신한G162현대차콜,,,,,,,
4380,50G163,KOSPI,신한G163현대차풋,,,,,,,
4381,50G164,KOSPI,신한G164현대차풋,,,,,,,
4382,50G165,KOSPI,신한G165기아콜,,,,,,,
4383,50G166,KOSPI,신한G166기아콜,,,,,,,
4384,50G167,KOSPI,신한G167기아콜,,,,,,,
4385,50G168,KOSPI,신한G168기아풋,,,,,,,
4386,50G169,KOSPI,신한G169기아풋,,,,,,,
4387,50G170,KOSPI,신한G170모비스콜,,,,,,,
4388,50G171,KOSPI,신한G171모비스콜,,,,,,,
4389,50G172,KOSPI,신한G172모비스풋,,,,,,,
4390,50G173,KOSPI,신한G173네이버콜,,,,,,,
4391,50G174,KOSPI,신한G174네이버콜,,,,,,,
4392,50G175,KOSPI,신한G175네이버풋,,,,,,,
4393,50G176,KOSPI,신한G176네이버풋,,,,,,,
4394,50G177,KOSPI,신한G177카카오콜,,,,,,,
4395,50G178,KOSPI,신한G178카카오풋,,,,,,,
4396,50G179,KOSPI,신한G179NC소프트콜,,,,,,,
4397,50G180,KOSPI,신한G180NC소프트콜,,,,,,,
4398,50G181,KOSPI,신한G181NC소프트풋,,,,,,,
4399,50G182,KOSPI,신한G182NC소프트풋,,,,,,,
4400,50G183,KOSPI,신한G183넷마블콜,,,,,,,
4401,50G184,KOSPI,신한G184넷마블콜,,,,,,,
4402,50G185,KOSPI,신한G185넷마블풋,,,,,,,
4403,50G186,KOSPI,신한G186하나금융콜,,,,,,,
4404,50G187,KOSPI,신한G187하나금융콜,,,,,,,
4405,50G188,KOSPI,신한G188하나금융풋,,,,,,,
4406,50G189,KOSPI,신한G189KB금융콜,,,,,,,
4407,50G190,KOSPI,신한G190KB금융콜,,,,,,,
4408,50G191,KOSPI,신한G191POSCO콜,,,,,,,
4409,50G192,KOSPI,신한G192POSCO콜,,,,,,,
4410,50G193,KOSPI,신한G193롯데케미콜,,,,,,,
4411,50G194,KOSPI,신한G194삼성물산콜,,,,,,,
4412,50G195,KOSPI,신한G195삼성물산풋,,,,,,,
4413,72501BB4,KOSPI,신한국민참여정책형뉴딜혼합자산(종A1),,,,,,,
4414,72502BB4,KOSPI,신한국민참여정책형뉴딜혼합자산(종C1),,,,,,,
4415,72501BA2,KOSPI,신한소재부품장비A1,,,,,,,
4416,72502BA2,KOSPI,신한소재부품장비C1,,,,,,,
4417,293940,KOSPI,신한알파리츠,부동산 임대 및 공급업,비거주 부동산 임대 서비스업,2018-08-08,03월,이준구,http://www.shalphareit.com,서울특별시
